cell_id,cd3,cd4,cd8,cd16,cd19,cd33
cell_3130,3.3265674114227295,0.4392906129360199,3.129047155380249,0,0,0
cell_1511,3.747431993484497,3.253617286682129,1.20124351978302,0,0,0
cell_9651,4.547759532928467,0.06335527449846268,4.744040012359619,0.5497212409973145,0.836944043636322,0
cell_8920,3.906980037689209,0,2.9776153564453125,0,0.42353177070617676,0
cell_9991,0.8630394339561462,0,0.7581556439399719,4.556736469268799,0.519286036491394,0
cell_2107,4.501216411590576,3.408864736557007,0,0.14969220757484436,0.4409058094024658,0
cell_468,0,0.32331252098083496,0,3.557105541229248,0,0
cell_5590,0,0.15297600626945496,1.8132251501083374,4.129624843597412,0,0
cell_7055,0.4471721649169922,0.9040430188179016,0.9971879124641418,0.39882004261016846,0.014510137028992176,1.001250982284546
cell_7212,3.8807382583618164,0,2.9510812759399414,0.1033044382929802,0,0.6566184163093567
cell_3740,5.070639610290527,3.850430727005005,0,0,0,0.8777680397033691
cell_880,3.9932169914245605,0.7948421835899353,5.025021076202393,1.6671870946884155,0.29146212339401245,0
cell_2394,1.047577142715454,0.24298706650733948,0,1.134325623512268,2.610325813293457,0.46414676308631897
cell_2088,3.9457764625549316,3.6013200283050537,0.23343944549560547,0.5540874600410461,0.03456966578960419,0
cell_6831,0.37007853388786316,1.665468454360962,0.033222880214452744,0.3530607223510742,0.7703953385353088,1.1035869121551514
cell_8735,3.4928667545318604,0,4.412201881408691,0.10816696286201477,0,0
cell_9116,0.3884442150592804,0,2.1971938610076904,0.04771324247121811,0.9733127951622009,0
cell_5169,3.871835947036743,0,3.8299155235290527,1.1661006212234497,0.4177302122116089,1.2729393243789673
cell_6147,0,0,1.7805454730987549,3.580205202102661,0.5673854947090149,0
cell_2694,3.6853091716766357,0.2506077289581299,4.577110767364502,1.071521520614624,0.43336036801338196,0.35172998905181885
cell_3640,3.3165509700775146,0.19350004196166992,4.365179538726807,0.669802188873291,0.6119908094406128,0
cell_6109,4.382835388183594,3.5154917240142822,1.1571015119552612,0.8216332793235779,0.6926513314247131,1.0817404985427856
cell_8925,3.0284082889556885,0.16350390017032623,1.0114526748657227,0.07843516767024994,0.3273598551750183,0
cell_9830,1.3360562324523926,0.8132057189941406,2.1123948097229004,3.842364549636841,0.2318957895040512,1.433978796005249
cell_436,0.5175713300704956,0,2.5327601432800293,4.103739261627197,0,0.12621833384037018
cell_1565,3.2846362590789795,0,5.187013626098633,0.5064333081245422,0,1.644309401512146
cell_7892,0,0.39271020889282227,3.6647393703460693,0,2.4030067920684814,1.615831732749939
cell_824,3.88625168800354,2.76320219039917,0.7179913520812988,0.7347649335861206,0.05810954049229622,1.4754681587219238
cell_9171,0,0,0.3454148769378662,3.47316575050354,0.1877611130475998,0.5388319492340088
cell_3980,2.3629584312438965,0.1395169049501419,3.063786745071411,0.26821282505989075,0,0
cell_4344,3.8427035808563232,0.611232340335846,5.306933879852295,1.1676486730575562,0.3968464434146881,0.5078670382499695
cell_2516,3.348867177963257,0,4.659486293792725,0,0,0.6271336078643799
cell_1823,0.2977067232131958,0.09914752095937729,0,4.30200719833374,0.03441772237420082,0
cell_4565,4.284162998199463,4.15407133102417,1.093228816986084,1.327902913093567,0,1.326042890548706
cell_2119,4.460720539093018,3.417583703994751,1.1701314449310303,0,0,0
cell_9215,4.074169635772705,3.8863542079925537,1.247011423110962,0.2984854280948639,0,0.5544685125350952
cell_5947,3.3966245651245117,0.11692801862955093,5.052100658416748,0.07446848601102829,0.14683213829994202,1.0430241823196411
cell_9529,3.2061562538146973,0.15136532485485077,4.433150291442871,0,0,0
cell_5796,1.5470142364501953,0.4381183087825775,1.6560685634613037,1.246138334274292,2.7849881649017334,0
cell_9487,0.49312731623649597,0.7013949751853943,0.9911103844642639,3.0936970710754395,0,0.046995602548122406
cell_8321,3.3816723823547363,3.5638346672058105,1.4916127920150757,0,0.110098697245121,0
cell_1052,4.337991714477539,3.8492462635040283,0.0194818414747715,0,0.26374369859695435,0.8268494009971619
cell_3099,4.195402145385742,3.2264955043792725,1.1871792078018188,0,0.3783622980117798,0.8209462761878967
cell_1965,4.741466522216797,3.5224409103393555,1.2830501794815063,0.6597802639007568,0.5510649681091309,0.36193978786468506
cell_3172,3.4322500228881836,3.5281546115875244,0.8796603083610535,0,0.34071624279022217,0
cell_149,3.7752676010131836,4.254853248596191,0.8703022599220276,0.2839626371860504,0.08317996561527252,1.2826383113861084
cell_3873,4.2787604331970215,0.7711678743362427,4.697089195251465,1.5577043294906616,0.4217608869075775,0.6632764339447021
cell_7791,0,0.024881362915039062,0.2718413472175598,3.017914295196533,0,0.4012027084827423
cell_2512,3.5592148303985596,0,4.396286487579346,0.197409525513649,0.236414834856987,0
cell_224,0.384280264377594,0.28573077917099,2.440051317214966,3.304321527481079,0,1.1631429195404053
cell_4011,4.590075492858887,3.3149352073669434,2.9100894927978516,0,2.1051762104034424,0
cell_1645,3.7467093467712402,0,4.810447692871094,0.277924120426178,0.2710288166999817,0
cell_7700,4.661280632019043,4.015041828155518,0.17106519639492035,0,0.45719030499458313,1.2248964309692383
cell_5878,2.75142502784729,0.5239467024803162,4.451065540313721,0,0.205744206905365,0
cell_5706,1.177307367324829,0.06958597153425217,0,0.6133928894996643,0,2.759213447570801
cell_9434,4.025476455688477,0.49799999594688416,4.512092113494873,0.9961382150650024,0.06209360435605049,0
cell_2550,3.5788655281066895,0.06395430117845535,3.9978737831115723,0,0,0
cell_8550,0.8766784071922302,0.21254020929336548,2.4301400184631348,4.246930122375488,0,0.48183396458625793
cell_49,0.6501574516296387,0.9799833297729492,0,3.9216442108154297,0.1800917536020279,0
cell_9667,0.37034425139427185,0.11191824823617935,0.7750460505485535,3.2140626907348633,0,0.3273254334926605
cell_1317,3.649855613708496,0.6193318367004395,4.61552619934082,1.6522252559661865,0.4582315981388092,1.311946988105774
cell_648,3.965575933456421,0,4.556375980377197,0,0,0
cell_6450,0.4993392825126648,0.6278247833251953,0.8575424551963806,4.646640300750732,0,0
cell_6324,3.641601800918579,0.29703429341316223,3.9647722244262695,0,0,0.331317275762558
cell_8237,0.21379010379314423,0.01405282225459814,2.4566526412963867,3.618274688720703,0,0
cell_2687,1.1777311563491821,0,2.2683660984039307,0,1.870618224143982,0
cell_6989,4.188178062438965,0.08152740448713303,3.5422608852386475,0.7183735966682434,0.08025101572275162,1.1352291107177734
cell_8482,0,0,0.12623094022274017,4.151916980743408,0,0.20486214756965637
cell_9240,0.42494869232177734,0.10405220091342926,3.308842658996582,0,1.4552299976348877,0.6546939015388489
cell_4144,4.240697383880615,3.635068893432617,1.1716514825820923,0.899357259273529,0.6450847387313843,1.2296768426895142
cell_752,3.1205735206604004,0,4.41318416595459,1.1144475936889648,0.481228768825531,0
cell_167,0.9853464365005493,0,1.1310938596725464,2.0462393760681152,0,0
cell_2699,0,0.5044906139373779,0.992185115814209,0,1.5899624824523926,0.8828373551368713
cell_8484,3.8965930938720703,2.9707486629486084,0.8276224136352539,0.06302300095558167,0.1906736046075821,0.9613031148910522
cell_8176,3.775937557220459,0.9886751174926758,4.785846710205078,0.41317883133888245,0.34061866998672485,0.23148900270462036
cell_1630,3.7393112182617188,0.888503909111023,4.675869464874268,1.1221330165863037,0.03445332869887352,0
cell_8297,4.873865604400635,3.865832805633545,0,0.0707130879163742,0.8411970138549805,0.7810256481170654
cell_6781,3.193948984146118,0,4.519659519195557,0.6784864664077759,0.13224679231643677,0
cell_3924,3.296886920928955,0.8001424074172974,4.732502460479736,1.8701398372650146,0,0
cell_1793,3.467325448989868,0.15155936777591705,4.256025791168213,0.7178072929382324,0,0.47974589467048645
cell_9332,0.5350382924079895,0,2.5824086666107178,3.589524984359741,0,1.1116355657577515
cell_3265,0,0,2.5059967041015625,3.5937814712524414,0,0
cell_4120,4.269678592681885,3.582409620285034,0,0.3099052608013153,0,1.1924270391464233
cell_1404,0,0,0,3.5693745613098145,0,0
cell_6707,3.867185354232788,0.7583951354026794,4.3524065017700195,0.24148321151733398,0,0.31859278678894043
cell_454,0.6325119733810425,0.763646125793457,1.0300984382629395,1.908111810684204,0,1.054535984992981
cell_3072,3.136347770690918,0.4082275927066803,2.1773605346679688,0,0.6224755644798279,1.269000768661499
cell_7631,0.34041547775268555,0.2511034905910492,3.2795257568359375,0,2.776055097579956,0
cell_396,0.800568163394928,0.2254296988248825,2.2819743156433105,3.552844524383545,0.16577960550785065,0
cell_7556,0,0.11072510480880737,0,4.252699375152588,0.324357807636261,0
cell_7091,3.281014919281006,0,4.708081245422363,1.8113168478012085,1.3821306228637695,0
cell_6875,4.939169883728027,3.29830265045166,0,0,0.12507162988185883,1.9951704740524292
cell_7190,0.03886771202087402,0,2.6637628078460693,4.071483135223389,0.16279487311840057,0.023886434733867645
cell_9316,0,0.28934207558631897,2.358628988265991,3.9757297039031982,0.03726214915513992,1.0487478971481323
cell_3505,3.081824541091919,0,4.585039138793945,0.9415243268013,0,0
cell_2862,4.371912002563477,3.95743727684021,0,0,0.6695610880851746,0
cell_6980,3.3343842029571533,3.4322562217712402,0,0,0.3182423710823059,0.4010893404483795
cell_5229,1.0280314683914185,0.15809641778469086,1.8035178184509277,3.8115382194519043,0.6552871465682983,0
cell_7744,0.11991388350725174,0.9232928156852722,3.4166221618652344,4.72465181350708,0,1.2545032501220703
cell_7786,4.819019317626953,3.4383842945098877,1.3200551271438599,0.7721465826034546,0,1.3291090726852417
cell_2967,4.637237071990967,3.288008451461792,0,0.23607710003852844,0,1.405982255935669
cell_5134,4.140736103057861,3.498840093612671,0,0,0.4359372556209564,1.7055197954177856
cell_4859,3.8550655841827393,3.6763808727264404,0,0,0,0
cell_1549,4.290529727935791,0.6748775243759155,4.930395126342773,0,0.3443416357040405,0.6834427118301392
cell_6575,4.088057041168213,3.6522507667541504,0,0,0.240025132894516,0
cell_6344,3.3156723976135254,0,3.4968652725219727,0,0,0
cell_7514,2.0058202743530273,1.3407976627349854,0,0.8035906553268433,1.022316813468933,3.823533296585083
cell_2650,0.6869229078292847,0,0.6151750683784485,3.4593567848205566,0.3187841773033142,0
cell_549,3.5161821842193604,2.881889581680298,0,0,0.2089323103427887,0
cell_1632,3.5839643478393555,3.5363399982452393,0.32809916138648987,0,0.43338221311569214,0.9958943724632263
cell_5850,0,0.5979837775230408,2.0783591270446777,4.366522789001465,0,0.6576178073883057
cell_9092,3.4830095767974854,0,4.6681718826293945,1.02033269405365,0.32594558596611023,0.04815557226538658
cell_4406,0.349153608083725,0.10603335499763489,0.8634351491928101,0,3.1909091472625732,0
cell_9998,3.9071013927459717,0.2996436655521393,3.954989194869995,0.6213434338569641,1.3289676904678345,0
cell_7413,4.422517776489258,0,4.425843238830566,0.3353562355041504,0.347871869802475,0
cell_1450,0.19263535737991333,0.11794502288103104,0,0.7328901886940002,0,0
cell_4426,4.352633953094482,3.744109630584717,0.9032368659973145,0,0.29867905378341675,0
cell_3475,1.3730831146240234,0.2879483699798584,1.2601877450942993,3.198371648788452,0.4706246256828308,0.72342449426651
cell_1870,0,0,2.124724864959717,3.816776990890503,0,0
cell_5765,3.5596656799316406,0.3793832063674927,4.426602363586426,0,0.2523779571056366,0
cell_4578,0.07327083498239517,0.5678216218948364,0.8381644487380981,4.3135294914245605,0.059534721076488495,0
cell_2208,4.1068115234375,1.1613579988479614,3.5816545486450195,0,0.08867910504341125,1.5989526510238647
cell_3112,4.807311534881592,3.348553419113159,0,0.15480168163776398,0,0
cell_2974,3.7533934116363525,0.10047579556703568,4.65371561050415,0.4835217595100403,0,0
cell_3280,3.9429447650909424,3.6486661434173584,1.416581392288208,0.3993631899356842,0.4283727705478668,0
cell_9837,3.9614601135253906,3.492743730545044,1.2546775341033936,0.272125780582428,0.21906273066997528,0.27043062448501587
cell_6048,4.498501300811768,4.175057888031006,0.9034296274185181,0,1.039595603942871,1.12005615234375
cell_2248,2.7137045860290527,1.0582493543624878,2.0241105556488037,1.2074146270751953,0.16313809156417847,0.15514835715293884
cell_7085,4.03905725479126,3.744323492050171,0,0,0,0
cell_7367,3.8976521492004395,0,4.705847263336182,0.42776378989219666,0.1909363567829132,0.10255409777164459
cell_4996,3.8583903312683105,4.201390266418457,0.33234211802482605,1.0679850578308105,0.45072275400161743,1.0167287588119507
cell_4709,0,0.35962194204330444,3.3506667613983154,0.990048885345459,1.7733500003814697,0.32988613843917847
cell_5314,3.7217743396759033,0,4.375870704650879,1.4900680780410767,0.3964002728462219,0
cell_4397,3.4386777877807617,0.010817784816026688,4.8318190574646,0.7842616438865662,0.06807509064674377,0.14846889674663544
cell_7150,0.25327831506729126,0.5855099558830261,1.5199793577194214,0,0,0.8165650963783264
cell_4988,3.90826678276062,0.5532299876213074,3.7908997535705566,0.1687672883272171,0.5118598937988281,1.1157313585281372
cell_8896,3.7279210090637207,0,4.537562847137451,0,0.15918909013271332,0
cell_2221,3.338231086730957,0.8855576515197754,3.8635599613189697,0.707852303981781,0.3007448613643646,1.0682766437530518
cell_3229,3.4270033836364746,0.8848097324371338,1.7518460750579834,0.11593882739543915,0,0.2021670788526535
cell_3877,4.238203525543213,0,3.0204498767852783,0.14747899770736694,0.4601936638355255,0
cell_978,3.711080312728882,3.9700372219085693,1.1704481840133667,0.23920783400535583,0,0.34103691577911377
cell_1347,3.935746192932129,0.2907926142215729,5.039681911468506,0.669464111328125,1.3592121601104736,0.8366546034812927
cell_8491,1.1066358089447021,0,3.00270938873291,0,2.4865810871124268,0
cell_2904,3.6802048683166504,0,3.5223114490509033,0.7670106887817383,0.7083094716072083,0.7799252271652222
cell_3429,0.013713207095861435,0.11921907216310501,2.0505826473236084,4.240821838378906,0,0
cell_8007,3.6495449542999268,0.27668705582618713,3.440950393676758,0,0.18103978037834167,0
cell_1488,0.2713674306869507,0,1.3690974712371826,4.305684566497803,0,0
cell_750,3.880558967590332,0,5.100872993469238,2.0230660438537598,0.14549565315246582,0
cell_4885,3.292938470840454,1.066339373588562,3.2720766067504883,1.4805561304092407,0.5861033797264099,0.028798354789614677
cell_970,3.4523684978485107,0.1260591447353363,4.935924530029297,0.3351525068283081,0,0
cell_9343,4.0875091552734375,0.36302876472473145,3.2856850624084473,1.2505009174346924,0.964492917060852,0
cell_8032,4.480583190917969,3.55322265625,1.5461933612823486,1.208317756652832,0,2.0205440521240234
cell_9362,0.3271404504776001,0.639433741569519,3.621619462966919,0.5150220394134521,3.3420186042785645,0
cell_5156,3.6278486251831055,0.9277904629707336,4.534811496734619,0.26269420981407166,0.32136353850364685,0.1764904409646988
cell_9465,0,0.07134971767663956,2.80883526802063,3.9206480979919434,0.14433814585208893,0.4258519113063812
cell_7170,0.7569671869277954,0.5601942539215088,1.5629510879516602,2.9284021854400635,0.30250561237335205,0.6954637765884399
cell_9642,4.438802242279053,3.3623557090759277,0.5382623672485352,0.40118423104286194,0.17131544649600983,0
cell_7956,3.654353141784668,2.914245367050171,1.0698922872543335,0.531407356262207,0,0.7080253958702087
cell_3226,1.0511630773544312,0,1.8423681259155273,1.4201421737670898,1.7369908094406128,0
cell_4602,2.884690999984741,3.7410197257995605,0,0.17061078548431396,0,0.8628715872764587
cell_9057,2.48004150390625,3.0310351848602295,1.3737311363220215,0,0,0.1413150429725647
cell_1573,4.093324184417725,3.053514242172241,0,3.427748918533325,0,0
cell_1808,0.5520551800727844,0,2.0680131912231445,3.2100491523742676,0,0.055426668375730515
cell_3044,3.0724661350250244,0,3.976886749267578,0,0.1320216804742813,0
cell_6175,1.2486506700515747,0,3.3133280277252197,4.029757976531982,0,0.3932579755783081
cell_9903,0,0,0.3690793812274933,2.5224573612213135,0,0
cell_6645,0,0.37679773569107056,3.1951045989990234,0.559148371219635,2.448507070541382,0.42883360385894775
cell_5063,3.565037488937378,0,3.8432884216308594,0.005265924613922834,0.35023653507232666,1.3699991703033447
cell_4348,3.5609290599823,0.6128003001213074,4.105327129364014,1.49692702293396,0,0.3872937560081482
cell_8251,4.9674601554870605,3.9708633422851562,1.2693616151809692,0.5929495096206665,0.7778555750846863,0
cell_9248,0.1622312217950821,0,1.3650981187820435,3.300173759460449,0,0
cell_4474,3.8110415935516357,0.00716958474367857,3.0114052295684814,0.2164587378501892,0,0
cell_3695,0.1618328094482422,0,1.3567701578140259,0.12203002721071243,0.9649933576583862,1.2379337549209595
cell_2834,4.563023090362549,2.5233545303344727,4.251697063446045,1.1889234781265259,0.6498275399208069,0
cell_6778,5.0145769119262695,3.4679057598114014,0,0.40190112590789795,0.37167787551879883,0.3184383511543274
cell_4458,1.5003085136413574,0.23169836401939392,0,4.381088733673096,0.02697906084358692,0
cell_8766,3.8952763080596924,4.110795974731445,0,0.3514043986797333,0.08622445911169052,0.29485395550727844
cell_9789,1.1930416822433472,0,0,1.3259942531585693,0.16772758960723877,1.891937494277954
cell_3003,3.982607364654541,4.0748209953308105,0.7875488996505737,1.8426134586334229,0.22766196727752686,0
cell_6217,4.5662336349487305,3.4961984157562256,0,0.667477548122406,0.44374170899391174,0
cell_8546,1.0396809577941895,0.2774125039577484,1.9130197763442993,3.111016273498535,0,0
cell_5426,1.5494903326034546,1.1010403633117676,2.2669196128845215,4.040412902832031,0,1.574386715888977
cell_9340,3.7925543785095215,0,3.1461312770843506,0.2183675467967987,0,0.6700384616851807
cell_7695,4.021337032318115,0.48162612318992615,3.237312078475952,0,0,0.529103696346283
cell_2897,3.698211669921875,0.3967984914779663,2.884632110595703,0.5557299256324768,0.17912724614143372,0
cell_3179,4.323281288146973,3.3826804161071777,1.34099543094635,0,0.3466467559337616,0
cell_7772,3.5935606956481934,0.4187701642513275,4.697599411010742,0.5940986275672913,0,0.18650901317596436
cell_5206,3.7026753425598145,3.657496690750122,1.335129976272583,0.9439745545387268,0.7858294248580933,0
cell_5456,4.385512351989746,3.3694217205047607,0,0,0.29457616806030273,0.4719207286834717
cell_1548,3.06257700920105,0,2.0727553367614746,3.9270389080047607,0.27932208776474,0.9238796830177307
cell_2730,3.9219441413879395,0,4.845393657684326,0.8124058246612549,0.12157119065523148,0.32134586572647095
cell_4692,0,0,3.104344367980957,0,2.650718927383423,0
cell_925,0.45676189661026,0.19152876734733582,1.1019961833953857,3.078718662261963,0.2444031983613968,0.8405428528785706
cell_6011,1.0462926626205444,0.4161006808280945,2.241884231567383,3.5146799087524414,0,0
cell_8420,1.1416244506835938,0.7871488928794861,1.1307262182235718,1.9248886108398438,3.0939648151397705,0.1362624317407608
cell_7943,4.011252403259277,0,4.420284271240234,0.054644625633955,0.026224208995699883,0
cell_1917,4.163759708404541,0,5.338908672332764,0,0.0607474222779274,0
cell_3430,4.19312858581543,0.30013158917427063,4.989158630371094,1.0356204509735107,0.35592401027679443,0.1793721616268158
cell_1544,0.765686571598053,0.00208491925150156,0.43791940808296204,3.9085042476654053,0.234247624874115,0
cell_9001,3.8019156455993652,0,5.000317096710205,0,0.47460857033729553,0
cell_3051,0.04379311949014664,0.7588585615158081,1.8344053030014038,3.810870409011841,0,0.18514394760131836
cell_9649,3.72137713432312,0.14821776747703552,4.506484031677246,0,0.25709936022758484,0.6266561150550842
cell_9036,1.426872968673706,0.9584551453590393,0,0.5671362280845642,0.9304730296134949,3.525848388671875
cell_8626,5.2494964599609375,0.514340341091156,3.7013132572174072,1.5918704271316528,0.7796129584312439,0.12209154665470123
cell_2240,2.9226505756378174,0.03874659538269043,3.366948366165161,0,0,1.042689323425293
cell_1684,0,0.6499325037002563,0.6917967796325684,0.7996668219566345,0,0.6647518873214722
cell_2059,4.442368984222412,0.35673174262046814,2.0713210105895996,1.79465913772583,0.9125396609306335,0.34177905321121216
cell_2029,4.319535255432129,0.22462448477745056,5.030953407287598,0.19407474994659424,0,0.2808624804019928
cell_9007,3.761723756790161,3.4912288188934326,0,0.7281456589698792,0.06158500164747238,1.4368112087249756
cell_4421,5.1519293785095215,3.9245851039886475,0.9550482630729675,0,0.8392195701599121,0.14140522480010986
cell_6830,3.872659683227539,0.582731306552887,4.542543888092041,1.8947687149047852,0,0.9746869802474976
cell_3590,4.424821853637695,3.81919002532959,0.8361488580703735,0,0,0.6900709867477417
cell_5321,0,0.031060028821229935,3.119086980819702,4.160224914550781,0.5149461030960083,0.21068930625915527
cell_5596,3.567063331604004,0.24323393404483795,3.5536296367645264,1.7636514902114868,0.1853879690170288,0
cell_1946,5.048792839050293,3.588810443878174,2.403883934020996,0,0.23266711831092834,0.9768677353858948
cell_8898,3.9079957008361816,0,5.017189025878906,0.06007903814315796,0,0
cell_7327,0.7979845404624939,0,3.2326037883758545,4.11379337310791,0.08210393041372299,0.7240288853645325
cell_4430,0,0.8899667263031006,0,0.44515442848205566,0.31815043091773987,3.5514748096466064
cell_6239,2.7302095890045166,0,4.014831066131592,3.6770758628845215,0.047323472797870636,0.8440302610397339
cell_3418,0,0.14097028970718384,0.42299243807792664,1.441053867340088,0,1.0519088506698608
cell_2627,3.6528682708740234,0.23354345560073853,3.4150702953338623,0.35663270950317383,0.6599540710449219,0
cell_2329,3.277228593826294,0,4.868043422698975,1.1260981559753418,0,0
cell_246,3.5182106494903564,0.9408804774284363,3.002028465270996,0.9364581108093262,0,0
cell_1021,3.9228646755218506,0,3.3067612648010254,0,0.09363630414009094,0.21953535079956055
cell_1835,3.9819915294647217,3.457347869873047,0,0,0.3794786036014557,0
cell_4713,4.8396220207214355,3.1922268867492676,0,0,0,0.336058646440506
cell_3276,0.9368383884429932,0.06136066094040871,2.172039747238159,4.583634853363037,0,0
cell_1332,0,0.4179758131504059,2.688525915145874,4.065240859985352,0,0
cell_2022,1.2188166379928589,0,0,3.875108242034912,0,0.21965530514717102
cell_9101,3.474766254425049,0.6161125302314758,4.382002830505371,0.7331481575965881,0.04284369945526123,0
cell_5821,1.0337144136428833,0,0.6167738437652588,0.23036803305149078,1.7773128747940063,1.3545336723327637
cell_4759,3.5781195163726807,0,4.679537296295166,0.13289618492126465,0.10772566497325897,0.05748981982469559
cell_8687,3.4528696537017822,0,3.2341551780700684,0,0,0
cell_6608,3.7050626277923584,0.2025383561849594,4.768163204193115,0.6665555834770203,0.4553825855255127,0.4386952519416809
cell_9738,3.841815710067749,0,3.5752830505371094,0.7231738567352295,0.3333948850631714,0
cell_3762,4.199777603149414,3.112993001937866,0,0,0.2630627751350403,1.6974502801895142
cell_9765,3.811368942260742,0,4.7091546058654785,1.3031654357910156,0.11190605163574219,0.7010956406593323
cell_2453,4.027833461761475,0.06948228180408478,3.967240333557129,1.3199843168258667,0.6209936141967773,0
cell_8258,4.1296539306640625,3.9671425819396973,0.10001172125339508,0.9484224319458008,0.11048561334609985,1.1261680126190186
cell_7625,4.22424840927124,3.768606662750244,1.2700461149215698,0.06836952269077301,0,0.014378019608557224
cell_1841,3.7399728298187256,3.2997100353240967,0,0.9131389260292053,0.7844982147216797,1.0314545631408691
cell_8651,1.0921281576156616,0.03507504239678383,3.254364252090454,0,2.423197031021118,0.3861727714538574
cell_121,3.6937365531921387,3.61777663230896,0.7839972376823425,0.4375951886177063,0,0.7794504761695862
cell_828,0.7602808475494385,0,3.7810566425323486,0.7277137637138367,2.4374473094940186,0.39671993255615234
cell_4678,2.978154420852661,0,3.067833185195923,0,0.4873885214328766,0
cell_4504,0.054445780813694,1.608762502670288,0.6632869839668274,0.06741133332252502,0.2510419487953186,2.1144089698791504
cell_7684,0.7101932168006897,0.9939693212509155,0.7563557028770447,3.8793318271636963,0.0760653167963028,0
cell_8055,0.5312237739562988,0,0.3097877502441406,3.493614673614502,0,0.1005055382847786
cell_6604,3.6633317470550537,0.4855120778083801,3.6807265281677246,0,0.012235823087394238,0
cell_1579,3.8551337718963623,0,4.721602916717529,2.039717674255371,0.33536916971206665,0
cell_6889,0,0.030256938189268112,0.7716226577758789,3.4335126876831055,0,0
cell_8410,3.3079311847686768,1.7109041213989258,1.5169484615325928,3.756343126296997,0,0.9233777523040771
cell_2734,2.5498404502868652,0,3.430131435394287,1.5034596920013428,0.24279668927192688,0
cell_7118,3.986607074737549,3.5423836708068848,1.1500576734542847,0,0.02488243393599987,0.8249415755271912
cell_1957,0.36782509088516235,0.031698986887931824,1.0352846384048462,2.4100406169891357,0,0
cell_371,3.200880289077759,0.7501463890075684,2.8798904418945312,0.08906680345535278,0.08256746083498001,0.04016699641942978
cell_7372,4.328392028808594,3.97025203704834,0.5645740628242493,0,0,0.8405328392982483
cell_8615,4.5543718338012695,0,4.098832130432129,0,0.7973617911338806,0.02360798418521881
cell_8198,3.590409278869629,0,4.582643985748291,0,0,0
cell_6535,3.8960161209106445,0.4493727684020996,4.623412132263184,0.5297332406044006,0,0
cell_9757,1.7629401683807373,2.251025438308716,1.4594590663909912,0,1.8280293941497803,0.7794033885002136
cell_5133,4.859391212463379,3.481180191040039,2.1370017528533936,0.8543683886528015,0.7963116765022278,0.9405558705329895
cell_7598,4.692078113555908,3.3843188285827637,0,0,0.6189947128295898,0.636429488658905
cell_142,4.285741329193115,3.4753942489624023,0,0,0.6455792784690857,0.9574376344680786
cell_311,1.0395199060440063,0,1.1770591735839844,4.035706520080566,0,0
cell_8090,0.6188283562660217,0.2658580541610718,0,3.35063099861145,0.4313477575778961,0.4831920564174652
cell_1442,0,0.5085222125053406,1.8222111463546753,3.2657320499420166,0.036313023418188095,0.06948812305927277
cell_8360,3.7908103466033936,3.3779265880584717,2.321992874145508,0.28576233983039856,0.010561838746070862,0
cell_939,3.8467061519622803,0.4736543297767639,5.013431072235107,0.5772901177406311,0,1.7138993740081787
cell_7630,3.4889166355133057,0,3.400725841522217,1.3674383163452148,0.6612714529037476,0
cell_9401,3.6999785900115967,0,4.86209774017334,1.7407968044281006,0,0
cell_7517,4.247653484344482,3.4704809188842773,0.1887459009885788,1.0763410329818726,0.04366939887404442,0.32967302203178406
cell_1594,1.345814824104309,0.5831970572471619,2.2748782634735107,3.3356435298919678,0,0.4933541417121887
cell_5588,3.899157762527466,0,4.006216049194336,0.5947168469429016,0,0.0971200242638588
cell_8357,4.218740940093994,3.1497979164123535,0.9376434087753296,0,0.6910335421562195,0.2652670443058014
cell_9926,4.555474281311035,0.4189622402191162,4.376255512237549,1.2475330829620361,0.03850027173757553,0.030124766752123833
cell_474,4.926589488983154,3.9034552574157715,0.502924382686615,0,0.8420229554176331,1.2320818901062012
cell_3111,3.9674577713012695,0.5757614374160767,3.633732557296753,0.2534087598323822,0.42514172196388245,0
cell_9807,3.7554495334625244,0,4.829089164733887,1.666702151298523,0.0042798169888556,0.4557139277458191
cell_6675,0.21199515461921692,0,2.352299213409424,0,2.2637228965759277,0.49112334847450256
cell_453,3.658931016921997,0,3.641669273376465,0,0.19027814269065857,0.127829447388649
cell_4241,3.145825147628784,0,4.400086879730225,0,0.6566466689109802,0
cell_3178,0.47444069385528564,0,0.4404968023300171,0.6124059557914734,1.0834938287734985,1.4581679105758667
cell_4295,0.6641541719436646,1.1815249919891357,0.5462997555732727,0.539644181728363,0.7257397770881653,3.127624988555908
cell_8049,4.160136699676514,0.09211111068725586,4.993781566619873,1.3573426008224487,0.7519171833992004,0.23168803751468658
cell_1892,1.3295036554336548,0.9799907803535461,0.3048417270183563,0,0.6387590765953064,0
cell_1476,0.30550476908683777,0.670408308506012,0.1205819696187973,0,0.16258028149604797,3.047043561935425
cell_2853,1.4978207349777222,0.6153689026832581,2.329498291015625,4.047969818115234,0.05842672660946846,0.6936506628990173
cell_7392,3.5645735263824463,0,4.146582126617432,0,0.07978653162717819,0.05049702525138855
cell_2988,4.00712776184082,0,4.624091625213623,0.3578556180000305,0,0
cell_322,0,0,1.326606035232544,3.761443614959717,0.07441437244415283,0
cell_5042,3.677262544631958,0,5.265778064727783,0.21437186002731323,0.6351316571235657,0
cell_3910,4.690112113952637,3.351285457611084,1.6334984302520752,1.1186975240707397,0,1.308292031288147
cell_3757,3.4992237091064453,0,4.205077648162842,0,0.4805639684200287,0
